uf,codigo_uf,codigo_municipio,municipio,populacao_estimada
SC,42,02081,Bandeirante,2678
SC,42,02099,Barra Bonita,1677
SC,42,02107,Barra Velha,29168
SC,42,02131,Bela Vista do Toldo,6337
SC,42,02156,Belmonte,2706
SC,42,02206,Benedito Novo,11652
SC,42,02305,Biguaçu,68481
SC,42,02404,Blumenau,357199
SC,42,02438,Bocaina do Sul,3474
SC,42,02453,Bombinhas,19769
SC,42,02503,Bom Jardim da Serra,4743
SC,42,02537,Bom Jesus,3010
SC,42,02578,Bom Jesus do Oeste,2142
SC,42,02602,Bom Retiro,9966
SC,42,02701,Botuverá,5246
SC,42,02800,Braço do Norte,33450
SC,42,02859,Braço do Trombudo,3743
SC,42,02875,Brunópolis,2420
SC,42,02909,Brusque,134723
SC,42,03006,Caçador,78595
SC,42,03105,Caibi,6148
SC,42,03154,Calmon,3346
SC,42,03204,Camboriú,82989
SC,42,03253,Capão Alto,2525
SC,42,03303,Campo Alegre,11978
SC,42,03402,Campo Belo do Sul,7016
SC,42,03501,Campo Erê,8526
SC,42,03600,Campos Novos,36244
SC,42,03709,Canelinha,12240
SC,42,03808,Canoinhas,54401
SC,42,03907,Capinzal,22848
SC,42,03956,Capivari de Baixo,24871
SC,42,04004,Catanduvas,10861
SC,42,04103,Caxambu do Sul,3642
SC,42,04152,Celso Ramos,2728
SC,42,04178,Cerro Negro,3124
SC,42,04194,Chapadão do Lageado,2988
SC,42,04202,Chapecó,220367
SC,42,04251,Cocal do Sul,16684
SC,42,04301,Concórdia,74641
SC,42,04350,Cordilheira Alta,4453
SC,42,04400,Coronel Freitas,9981
SC,42,04459,Coronel Martins,2549
SC,42,04509,Corupá,15909
SC,42,04558,Correia Pinto,12795
SC,42,04608,Criciúma,215186
SC,42,04707,Cunha Porã,11086
SC,42,04756,Cunhataí,1962
SC,42,04806,Curitibanos,39745
SC,42,04905,Descanso,8250
SC,42,05001,Dionísio Cerqueira,15498
SC,42,05100,Dona Emma,4146
SC,42,05159,Doutor Pedrinho,4064
SC,42,05175,Entre Rios,3203
SC,42,05191,Ermo,2063
SC,42,05209,Erval Velho,4412
SC,42,05308,Faxinal dos Guedes,10667
SC,42,05357,Flor do Sertão,1582
SC,42,05407,Florianópolis,500973
SC,42,05431,Formosa do Sul,2510
SC,42,05456,Forquilhinha,26793
SC,42,05506,Fraiburgo,36443
SC,42,05555,Frei Rogério,2023
SC,42,05605,Galvão,2873
SC,42,05704,Garopaba,23078
SC,42,05803,Garuva,18145
SC,42,05902,Gaspar,69639
SC,42,06009,Governador Celso Ramos,14471
SC,42,06108,Grão Pará,6569
SC,42,06207,Gravatal,11501
SC,42,06306,Guabiruba,23832
SC,42,06405,Guaraciaba,10090
SC,42,06504,Guaramirim,44819
SC,42,06603,Guarujá do Sul,5160
SC,42,06652,Guatambú,4704
SC,42,06702,Herval d'Oeste,22606
SC,42,06751,Ibiam,1957
SC,42,06801,Ibicaré,3202
SC,42,06900,Ibirama,18950
SC,42,07007,Içara,56421
SC,42,07106,Ilhota,14184
SC,42,07205,Imaruí,10135
SC,42,07304,Imbituba,44853
SC,42,07403,Imbuia,6197
SC,42,07502,Indaial,69425
SC,42,07577,Iomerê,2945
SC,42,07601,Ipira,4446
SC,42,07650,Iporã do Oeste,8996
SC,42,07684,Ipuaçu,7514
SC,42,07700,Ipumirim,7593
SC,42,07759,Iraceminha,3976
SC,42,07809,Irani,10419
SC,42,07858,Irati,1930
SC,42,07908,Irineópolis,11222
SC,42,08005,Itá,6169
SC,42,08104,Itaiópolis,21669
SC,42,08203,Itajaí,219536
SC,42,08302,Itapema,65312
SC,42,08401,Itapiranga,16872
SC,42,08450,Itapoá,20576
SC,42,08500,Ituporanga,25086
SC,42,08609,Jaborá,3936
SC,42,08708,Jacinto Machado,10416
SC,42,08807,Jaguaruna,20024
SC,42,08906,Jaraguá do Sul,177697
SC,42,08955,Jardinópolis,1570
SC,42,09003,Joaçaba,30118
SC,42,09102,Joinville,590466
SC,42,09151,José Boiteux,4997
SC,42,09177,Jupiá,2101
SC,42,09201,Lacerdópolis,2246
SC,42,09300,Lages,157544
SC,42,09409,Laguna,45814
SC,42,09458,Lajeado Grande,1427
SC,42,09508,Laurentino,6970
SC,42,09607,Lauro Muller,15244
SC,42,09706,Lebon Régis,12107
SC,42,09805,Leoberto Leal,3041
SC,42,09854,Lindóia do Sul,4563
SC,42,09904,Lontras,12130
SC,42,10001,Luiz Alves,12859
SC,42,10035,Luzerna,5685
SC,42,10050,Macieira,1775
SC,42,10100,Mafra,56292
SC,42,10209,Major Gercino,3442
SC,42,10308,Major Vieira,8103
SC,42,10407,Maracajá,7293
SC,42,10506,Maravilha,25762
SC,42,10555,Marema,1797
SC,42,10605,Massaranduba,16916
SC,42,10704,Matos Costa,2520
SC,42,10803,Meleiro,7015
SC,42,10852,Mirim Doce,2309
SC,42,10902,Modelo,4209
SC,42,11009,Mondaí,11742
SC,42,11058,Monte Carlo,9866
SC,42,11108,Monte Castelo,8275
SC,42,11207,Morro da Fumaça,17796
SC,42,11256,Morro Grande,2893
SC,42,11306,Navegantes,81475
SC,42,11405,Nova Erechim,5019
SC,42,11454,Nova Itaberaba,4331
SC,42,11504,Nova Trento,14549
SC,42,11603,Nova Veneza,15166
SC,42,11652,Novo Horizonte,2442
SC,42,11702,Orleans,22912
SC,42,11751,Otacílio Costa,18744
SC,42,11801,Ouro,7295
SC,42,11850,Ouro Verde,2217
SC,42,11876,Paial,1505
SC,42,11892,Painel,2359
SC,42,11900,Palhoça,171797
SC,42,12007,Palma Sola,7423
SC,42,12056,Palmeira,2627
SC,42,12106,Palmitos,16169
SC,42,12205,Papanduva,19320
SC,42,12239,Paraíso,3437
SC,42,12254,Passo de Torres,8823
SC,42,12270,Passos Maia,4147
SC,42,12304,Paulo Lopes,7494
SC,42,12403,Pedras Grandes,3976
SC,42,12502,Penha,32531
SC,42,12601,Peritiba,2787
SC,42,12650,Pescaria Brava,10091
SC,42,12700,Petrolândia,5937
SC,42,12809,Balneário Piçarras,23147
SC,42,12908,Pinhalzinho,20313
SC,42,13005,Pinheiro Preto,3555
SC,42,13104,Piratuba,3854
SC,42,13153,Planalto Alegre,2870
SC,42,13203,Pomerode,33447
SC,42,13302,Ponte Alta,4682
SC,42,13351,Ponte Alta do Norte,3414
SC,42,13401,Ponte Serrada,11593
SC,42,13500,Porto Belo,21388
SC,42,13609,Porto União,35398
SC,42,13708,Pouso Redondo,17453
SC,42,13807,Praia Grande,7319
SC,42,13906,Presidente Castello Branco,1568
SC,42,14003,Presidente Getúlio,17471
SC,42,14102,Presidente Nereu,2287
SC,42,14151,Princesa,2924
SC,42,14201,Quilombo,9887
SC,42,14300,Rancho Queimado,2878
SC,42,14409,Rio das Antas,6205
SC,42,14508,Rio do Campo,5940
SC,42,14607,Rio do Oeste,7489
SC,42,14706,Rio dos Cedros,11676
SC,42,14805,Rio do Sul,71061
SC,42,14904,Rio Fortuna,4611
SC,42,15000,Rio Negrinho,42302
SC,42,15059,Rio Rufino,2483
SC,42,15075,Riqueza,4598
SC,42,15109,Rodeio,11551
SC,42,15208,Romelândia,4786
SC,42,15307,Salete,7642
SC,42,15356,Saltinho,3781
SC,42,15406,Salto Veloso,4718
SC,42,15455,Sangão,12678
SC,42,15505,Santa Cecília,16830
SC,42,15554,Santa Helena,2223
SC,42,15604,Santa Rosa de Lima,2142
SC,42,15653,Santa Rosa do Sul,8358
SC,42,15679,Santa Terezinha,8787
SC,42,15687,Santa Terezinha do Progresso,2428
SC,42,15695,Santiago do Sul,1260
SC,42,15703,Santo Amaro da Imperatriz,23245
SC,42,15752,São Bernardino,2336
SC,42,15802,São Bento do Sul,84507
SC,42,15901,São Bonifácio,2838
SC,42,16008,São Carlos,11281
SC,42,16057,São Cristovão do Sul,5549
SC,42,16107,São Domingos,9445
SC,42,16206,São Francisco do Sul,52721
SC,42,16255,São João do Oeste,6381
SC,42,16305,São João Batista,37424
SC,42,16354,São João do Itaperiú,3733
SC,42,16404,São João do Sul,7297
SC,42,16503,São Joaquim,26952
SC,42,16602,São José,246586
SC,42,16701,São José do Cedro,13829
SC,42,16800,São José do Cerrito,8295
SC,42,16909,São Lourenço do Oeste,24076
SC,42,17006,São Ludgero,13410
SC,42,17105,São Martinho,3180
SC,42,17154,São Miguel da Boa Vista,1820
SC,42,17204,São Miguel do Oeste,40482
SC,42,17253,São Pedro de Alcântara,5823
SC,42,17303,Saudades,9745
SC,42,17402,Schroeder,21365
SC,42,17501,Seara,17541
SC,42,17550,Serra Alta,3263
SC,42,17600,Siderópolis,14007
SC,42,17709,Sombrio,30374
SC,42,17758,Sul Brasil,2461
SC,42,17808,Taió,18395
SC,42,17907,Tangará,8676
SC,42,17956,Tigrinhos,1633
SC,42,18004,Tijucas,38407
SC,42,18103,Timbé do Sul,5348
SC,42,18202,Timbó,44238
SC,42,18251,Timbó Grande,7877
SC,42,18301,Três Barras,19275
SC,42,18350,Treviso,3929
SC,42,18400,Treze de Maio,7081
SC,42,18509,Treze Tílias,7840
SC,42,18608,Trombudo Central,7360
SC,42,18707,Tubarão,105686
SC,42,18756,Tunápolis,4543
SC,42,18806,Turvo,12899
SC,42,18855,União do Oeste,2464
SC,42,18905,Urubici,11235
SC,42,18954,Urupema,2465
SC,42,19002,Urussanga,21268
SC,42,19101,Vargeão,3573
SC,42,19150,Vargem,2477
SC,42,19176,Vargem Bonita,4492
SC,42,19200,Vidal Ramos,6338
SC,42,19309,Videira,53065
SC,42,19358,Vitor Meireles,4979
SC,42,19408,Witmarsum,3965
SC,42,19507,Xanxerê,50982
SC,42,19606,Xavantina,3933
SC,42,19705,Xaxim,28706
SC,42,19853,Zortéa,3363
SC,42,20000,Balneário Rincão,12760
SE,28,00100,Amparo de São Francisco,2374
SE,28,00209,Aquidabã,21563
SE,28,00308,Aracaju,657013
SE,28,00407,Arauá,10056
SE,28,00506,Areia Branca,18542
SE,28,00605,Barra dos Coqueiros,30407
SE,28,00670,Boquim,26816
SE,28,00704,Brejo Grande,8309
SE,28,01009,Campo do Brito,18109
SE,28,01108,Canhoba,4008
SE,28,01207,Canindé de São Francisco,29900
SE,28,01306,Capela,34213
SE,28,01405,Carira,22082
SE,28,01504,Carmópolis,16634
SE,28,01603,Cedro de São João,5897
SE,28,01702,Cristinápolis,17874
SE,28,01900,Cumbe,3987
SE,28,02007,Divina Pastora,5138
SE,28,02106,Estância,69184
SE,28,02205,Feira Nova,5584
SE,28,02304,Frei Paulo,15421
SE,28,02403,Gararu,11604
SE,28,02502,General Maynard,3346
SE,28,02601,Graccho Cardoso,5818
SE,28,02700,Ilha das Flores,8520
SE,28,02809,Indiaroba,17957
SE,28,02908,Itabaiana,95427
SE,28,03005,Itabaianinha,41928
SE,28,03104,Itabi,4903
SE,28,03203,Itaporanga d'Ajuda,34356
SE,28,03302,Japaratuba,18743
SE,28,03401,Japoatã,13434
SE,28,03500,Lagarto,104408
SE,28,03609,Laranjeiras,29826
SE,28,03708,Macambira,6919
SE,28,03807,Malhada dos Bois,3682
SE,28,03906,Malhador,12618
SE,28,04003,Maruim,17213
SE,28,04102,Moita Bonita,11335
SE,28,04201,Monte Alegre de Sergipe,15031
SE,28,04300,Muribeca,7625
SE,28,04409,Neópolis,18719
SE,28,04458,Nossa Senhora Aparecida,8796
SE,28,04508,Nossa Senhora da Glória,36924
SE,28,04607,Nossa Senhora das Dores,26629
SE,28,04706,Nossa Senhora de Lourdes,6483
SE,28,04805,Nossa Senhora do Socorro,183628
SE,28,04904,Pacatuba,14428
SE,28,05000,Pedra Mole,3261
SE,28,05109,Pedrinhas,9602
SE,28,05208,Pinhão,6576
SE,28,05307,Pirambu,9280
SE,28,05406,Poço Redondo,34775
SE,28,05505,Poço Verde,23728
SE,28,05604,Porto da Folha,28596
SE,28,05703,Propriá,29626
SE,28,05802,Riachão do Dantas,19805
SE,28,05901,Riachuelo,10213
SE,28,06008,Ribeirópolis,18652
SE,28,06107,Rosário do Catete,10855
SE,28,06206,Salgado,19998
SE,28,06305,Santa Luzia do Itanhy,14035
SE,28,06404,Santana do São Francisco,7780
SE,28,06503,Santa Rosa de Lima,3913
SE,28,06602,Santo Amaro das Brotas,12102
SE,28,06701,São Cristóvão,90072
SE,28,06800,São Domingos,11137
SE,28,06909,São Francisco,3724
SE,28,07006,São Miguel do Aleixo,3930
SE,28,07105,Simão Dias,40484
SE,28,07204,Siriri,8893
SE,28,07303,Telha,3227
SE,28,07402,Tobias Barreto,52191
SE,28,07501,Tomar do Geru,13536
SE,28,07600,Umbaúba,25294
SP,35,00105,Adamantina,35068
SP,35,00204,Adolfo,3562
SP,35,00303,Aguaí,36305
SP,35,00402,Águas da Prata,8180
SP,35,00501,Águas de Lindóia,18705
SP,35,00550,Águas de Santa Bárbara,6075
SP,35,00600,Águas de São Pedro,3451
SP,35,00709,Agudos,37214
SP,35,00758,Alambari,6025
SP,35,00808,Alfredo Marcondes,4166
SP,35,00907,Altair,4160
SP,35,01004,Altinópolis,16184
SP,35,01103,Alto Alegre,4099
SP,35,01152,Alumínio,18628
SP,35,01202,Álvares Florence,3679
SP,35,01301,Álvares Machado,24915
SP,35,01400,Álvaro de Carvalho,5227
SP,35,01509,Alvinlândia,3222
SP,35,01608,Americana,239597
SP,35,01707,Américo Brasiliense,40504
SP,35,01806,Américo de Campos,5969
SP,35,01905,Amparo,72195
SP,35,02002,Analândia,4995
SP,35,02101,Andradina,57157
SP,35,02200,Angatuba,25228
SP,35,02309,Anhembi,6724
SP,35,02408,Anhumas,4115
SP,35,02507,Aparecida,36157
SP,35,02606,Aparecida d'Oeste,4196
SP,35,02705,Apiaí,24374
SP,35,02754,Araçariguama,22364
SP,35,02804,Araçatuba,197016
SP,35,02903,Araçoiaba da Serra,34146
SP,35,03000,Aramina,5620
SP,35,03109,Arandu,6357
SP,35,03158,Arapeí,2469
SP,35,03208,Araraquara,236072
SP,35,03307,Araras,134236
SP,35,03356,Arco-Íris,1791
SP,35,03406,Arealva,8560
SP,35,03505,Areias,3886
SP,35,03604,Areiópolis,11129
SP,35,03703,Ariranha,9668
SP,35,03802,Artur Nogueira,54408
SP,35,03901,Arujá,89824
SP,35,03950,Aspásia,1822
SP,35,04008,Assis,104386
SP,35,04107,Atibaia,142761
SP,35,04206,Auriflama,15189
SP,35,04305,Avaí,5403
SP,35,04404,Avanhandava,13649
SP,35,04503,Avaré,90655
SP,35,04602,Bady Bassitt,17502
SP,35,04701,Balbinos,5735
SP,35,04800,Bálsamo,9068
SP,35,04909,Bananal,10945
SP,35,05005,Barão de Antonina,3469
SP,35,05104,Barbosa,7402
SP,35,05203,Bariri,35264
SP,35,05302,Barra Bonita,36126
SP,35,05351,Barra do Chapéu,5724
SP,35,05401,Barra do Turvo,7659
SP,35,05500,Barretos,122098
SP,35,05609,Barrinha,32812
SP,35,05708,Barueri,274182
SP,35,05807,Bastos,20953
SP,35,05906,Batatais,62508
SP,35,06003,Bauru,376818
SP,35,06102,Bebedouro,77496
SP,35,06201,Bento de Abreu,2980
SP,35,06300,Bernardino de Campos,11148
SP,35,06359,Bertioga,63249
SP,35,06409,Bilac,8034
SP,35,06508,Birigui,123638
SP,35,06607,Biritiba-Mirim,32598
SP,35,06706,Boa Esperança do Sul,14923
SP,35,06805,Bocaina,12329
SP,35,06904,Bofete,11730
SP,35,07001,Boituva,60997
SP,35,07100,Bom Jesus dos Perdões,25448
SP,35,07159,Bom Sucesso de Itararé,3954
SP,35,07209,Borá,837
SP,35,07308,Boracéia,4823
SP,35,07407,Borborema,16046
SP,35,07456,Borebi,2653
SP,35,07506,Botucatu,146497
SP,35,07605,Bragança Paulista,168668
SP,35,07704,Braúna,5686
SP,35,07753,Brejo Alegre,2865
SP,35,07803,Brodowski,24939
SP,35,07902,Brotas,24403
SP,35,08009,Buri,19878
SP,35,08108,Buritama,17144
SP,35,08207,Buritizal,4481
SP,35,08306,Cabrália Paulista,4264
SP,35,08405,Cabreúva,49707
SP,35,08504,Caçapava,94263
SP,35,08603,Cachoeira Paulista,33327
SP,35,08702,Caconde,18985
SP,35,08801,Cafelândia,17767
SP,35,08900,Caiabu,4191
SP,35,09007,Caieiras,101470
SP,35,09106,Caiuá,5874
SP,35,09205,Cajamar,76801
SP,35,09254,Cajati,28549
SP,35,09304,Cajobi,10542
SP,35,09403,Cajuru,26167
SP,35,09452,Campina do Monte Alegre,6024
SP,35,09502,Campinas,1204073
SP,35,09601,Campo Limpo Paulista,84650
SP,35,09700,Campos do Jordão,52088
SP,35,09809,Campos Novos Paulista,4965
SP,35,09908,Cananéia,12540
SP,35,09957,Canas,5138
SP,35,10005,Cândido Mota,31280
SP,35,10104,Cândido Rodrigues,2793
SP,35,10153,Canitar,5216
SP,35,10203,Capão Bonito,47138
SP,35,10302,Capela do Alto,20706
SP,35,10401,Capivari,55768
SP,35,10500,Caraguatatuba,121532
SP,35,10609,Carapicuíba,400927
SP,35,10708,Cardoso,12326
SP,35,10807,Casa Branca,30380
SP,35,10906,Cássia dos Coqueiros,2523
SP,35,11003,Castilho,21006
SP,35,11102,Catanduva,121862
SP,35,11201,Catiguá,7804
SP,35,11300,Cedral,9237
SP,35,11409,Cerqueira César,19985
SP,35,11508,Cerquilho,48949
SP,35,11607,Cesário Lange,18148
SP,35,11706,Charqueada,17190
SP,35,11904,Clementina,8617
SP,35,12001,Colina,18468
SP,35,12100,Colômbia,6210
SP,35,12209,Conchal,28050
SP,35,12308,Conchas,17896
SP,35,12407,Cordeirópolis,24528
SP,35,12506,Coroados,6058
SP,35,12605,Coronel Macedo,4681
SP,35,12704,Corumbataí,4055
SP,35,12803,Cosmópolis,72252
SP,35,12902,Cosmorama,7307
SP,35,13009,Cotia,249210
SP,35,13108,Cravinhos,35292
SP,35,13207,Cristais Paulista,8631
SP,35,13306,Cruzália,2073
SP,35,13405,Cruzeiro,82238
SP,35,13504,Cubatão,130705
SP,35,13603,Cunha,21547
SP,35,13702,Descalvado,33718
SP,35,13801,Diadema,423884
SP,35,13850,Dirce Reis,1793
SP,35,13900,Divinolândia,11146
SP,35,14007,Dobrada,8929
SP,35,14106,Dois Córregos,27315
SP,35,14205,Dolcinópolis,2115
SP,35,14304,Dourado,8873
SP,35,14403,Dracena,46793
SP,35,14502,Duartina,12445
SP,35,14601,Dumont,9868
SP,35,14700,Echaporã,6102
SP,35,14809,Eldorado,15494
SP,35,14908,Elias Fausto,17772
SP,35,14924,Elisiário,3651
SP,35,14957,Embaúba,2452
SP,35,15004,Embu das Artes,273726
SP,35,15103,Embu-Guaçu,69385
SP,35,15129,Emilianópolis,3214
SP,35,15152,Engenheiro Coelho,20773
SP,35,15186,Espírito Santo do Pinhal,44330
SP,35,15194,Espírito Santo do Turvo,4829
SP,35,15202,Estrela d'Oeste,8419
SP,35,15301,Estrela do Norte,2766
SP,35,15350,Euclides da Cunha Paulista,9371
SP,35,15400,Fartura,16036
SP,35,15509,Fernandópolis,69116
SP,35,15608,Fernando Prestes,5783
SP,35,15657,Fernão,1716
SP,35,15707,Ferraz de Vasconcelos,194276
SP,35,15806,Flora Rica,1464
SP,35,15905,Floreal,2917
SP,35,16002,Flórida Paulista,14640
SP,35,16101,Florínia,2676
SP,35,16200,Franca,353187
SP,35,16309,Francisco Morato,175844
SP,35,16408,Franco da Rocha,154489
SP,35,16507,Gabriel Monteiro,2776
SP,35,16606,Gália,6548
SP,35,16705,Garça,44390
SP,35,16804,Gastão Vidigal,4808
SP,35,16853,Gavião Peixoto,4789
SP,35,16903,General Salgado,10869
SP,35,17000,Getulina,11409
SP,35,17109,Glicério,4815
SP,35,17208,Guaiçara,12168
SP,35,17307,Guaimbê,5765
SP,35,17406,Guaíra,40790
SP,35,17505,Guapiaçu,21454
SP,35,17604,Guapiara,17157
SP,35,17703,Guará,21220
SP,35,17802,Guaraçaí,8323
SP,35,17901,Guaraci,11188
SP,35,18008,Guarani d'Oeste,2000
SP,35,18107,Guarantã,6664
SP,35,18206,Guararapes,32939
SP,35,18305,Guararema,29798
SP,35,18404,Guaratinguetá,121798
SP,35,18503,Guareí,18520
SP,35,18602,Guariba,40105
SP,35,18701,Guarujá,320459
SP,35,18800,Guarulhos,1379182
SP,35,18859,Guatapará,7656
SP,35,18909,Guzolândia,5267
SP,35,19006,Herculândia,9526
SP,35,19055,Holambra,14930
SP,35,19071,Hortolândia,230851
SP,35,19105,Iacanga,11710
SP,35,19204,Iacri,6321
SP,35,19253,Iaras,9240
SP,35,19303,Ibaté,35104
SP,35,19402,Ibirá,12393
SP,35,19501,Ibirarema,7753
SP,35,19600,Ibitinga,60033
SP,35,19709,Ibiúna,78878
SP,35,19808,Icém,8243
SP,35,19907,Iepê,8159
SP,35,20004,Igaraçu do Tietê,24674
SP,35,20103,Igarapava,30432
SP,35,20202,Igaratá,9534
SP,35,20301,Iguape,30857
SP,35,20400,Ilhabela,34970
SP,35,20426,Ilha Comprida,11166
SP,35,20442,Ilha Solteira,26686
SP,35,20509,Indaiatuba,251627
SP,35,20608,Indiana,4885
SP,35,20707,Indiaporã,3897
SP,35,20806,Inúbia Paulista,3991
SP,35,20905,Ipaussu,14971
SP,35,21002,Iperó,37133
SP,35,21101,Ipeúna,7546
SP,35,21150,Ipiguá,5392
SP,35,21200,Iporanga,4218
SP,35,21309,Ipuã,16409
SP,35,21408,Iracemápolis,24235
SP,35,21507,Irapuã,7993
SP,35,21606,Irapuru,8294
SP,35,21705,Itaberá,17556
SP,35,21804,Itaí,27125
SP,35,21903,Itajobi,15262
SP,35,22000,Itaju,3835
SP,35,22109,Itanhaém,101816
SP,35,22158,Itaóca,3328
SP,35,22208,Itapecerica da Serra,175693
SP,35,22307,Itapetininga,163901
SP,35,22406,Itapeva,94354
SP,35,22505,Itapevi,237700
SP,35,22604,Itapira,74773
SP,35,22653,Itapirapuã Paulista,4241
SP,35,22703,Itápolis,43120
SP,35,22802,Itaporanga,15149
SP,35,22901,Itapuí,13992
SP,35,23008,Itapura,4906
SP,35,23107,Itaquaquecetuba,370821
SP,35,23206,Itararé,50503
SP,35,23305,Itariri,17436
SP,35,23404,Itatiba,120858
SP,35,23503,Itatinga,20697
SP,35,23602,Itirapina,18157
SP,35,23701,Itirapuã,6499
SP,35,23800,Itobi,7841
SP,35,23909,Itu,173939
SP,35,24006,Itupeva,61252
SP,35,24105,Ituverava,41824
SP,35,24204,Jaborandi,6929
SP,35,24303,Jaboticabal,77263
SP,35,24402,Jacareí,233662
SP,35,24501,Jaci,7067
SP,35,24600,Jacupiranga,17866
SP,35,24709,Jaguariúna,57488
SP,35,24808,Jales,49107
SP,35,24907,Jambeiro,6602
SP,35,25003,Jandira,124937
SP,35,25102,Jardinópolis,44380
SP,35,25201,Jarinu,30044
SP,35,25300,Jaú,150252
SP,35,25409,Jeriquara,3159
SP,35,25508,Joanópolis,13220
SP,35,25607,João Ramalho,4523
SP,35,25706,José Bonifácio,37015
SP,35,25805,Júlio Mesquita,4776
SP,35,25854,Jumirim,3367
SP,35,25904,Jundiaí,418962
SP,35,26001,Junqueirópolis,20679
SP,35,26100,Juquiá,18812
SP,35,26209,Juquitiba,31444
SP,35,26308,Lagoinha,4896
SP,35,26407,Laranjal Paulista,28516
SP,35,26506,Lavínia,11980
SP,35,26605,Lavrinhas,7260
SP,35,26704,Leme,103391
SP,35,26803,Lençóis Paulista,68432
SP,35,26902,Limeira,306114
SP,35,27009,Lindóia,7980
SP,35,27108,Lins,78013
SP,35,27207,Lorena,88706
SP,35,27256,Lourdes,2289
SP,35,27306,Louveira,48885
SP,35,27405,Lucélia,21747
SP,35,27504,Lucianópolis,2394
SP,35,27603,Luís Antônio,14947
SP,35,27702,Luiziânia,5790
SP,35,27801,Lupércio,4584
SP,35,27900,Lutécia,2649
SP,35,28007,Macatuba,17163
SP,35,28106,Macaubal,8120
SP,35,28205,Macedônia,3698
SP,35,28304,Magda,3119
SP,35,28403,Mairinque,47150
SP,35,28502,Mairiporã,100179
SP,35,28601,Manduri,9846
SP,35,28700,Marabá Paulista,5853
SP,35,28809,Maracaí,14002
SP,35,28858,Marapoama,3031
SP,35,28908,Mariápolis,4084
SP,35,29005,Marília,238882
SP,35,29104,Marinópolis,2112
SP,35,29203,Martinópolis,26461
SP,35,29302,Matão,83170
SP,35,29401,Mauá,472912
SP,35,29500,Mendonça,5490
SP,35,29609,Meridiano,3836
SP,35,29658,Mesópolis,1908
SP,35,29708,Miguelópolis,22226
SP,35,29807,Mineiros do Tietê,12908
SP,35,29906,Miracatu,19779
SP,35,30003,Mira Estrela,3086
SP,35,30102,Mirandópolis,29564
SP,35,30201,Mirante do Paranapanema,18259
SP,35,30300,Mirassol,59824
SP,35,30409,Mirassolândia,4871
SP,35,30508,Mococa,68885
SP,35,30607,Mogi das Cruzes,445842
SP,35,30706,Mogi Guaçu,151888
SP,35,30805,Mogi Mirim,93189
SP,35,30904,Mombuca,3493
SP,35,31001,Monções,2259
SP,35,31100,Mongaguá,56702
SP,35,31209,Monte Alegre do Sul,8038
SP,35,31308,Monte Alto,50498
SP,35,31407,Monte Aprazível,25087
SP,35,31506,Monte Azul Paulista,19008
SP,35,31605,Monte Castelo,4166
SP,35,31704,Monteiro Lobato,4653
SP,35,31803,Monte Mor,59772
SP,35,31902,Morro Agudo,32968
SP,35,32009,Morungaba,13622
SP,35,32058,Motuca,4758
SP,35,32108,Murutinga do Sul,4486
SP,35,32157,Nantes,3141
SP,35,32207,Narandiba,4857
SP,35,32306,Natividade da Serra,6661
SP,35,32405,Nazaré Paulista,18524
SP,35,32504,Neves Paulista,8930
SP,35,32603,Nhandeara,11478
SP,35,32702,Nipoã,5213
SP,35,32801,Nova Aliança,6973
SP,35,32827,Nova Campina,9755
SP,35,32843,Nova Canaã Paulista,1881
SP,35,32868,Nova Castilho,1267
SP,35,32900,Nova Europa,11186
SP,35,33007,Nova Granada,21500
SP,35,33106,Nova Guataporanga,2316
SP,35,33205,Nova Independência,3969
SP,35,33254,Novais,5830
SP,35,33304,Nova Luzitânia,4101
SP,35,33403,Nova Odessa,60174
SP,35,33502,Novo Horizonte,41052
SP,35,33601,Nuporanga,7432
SP,35,33700,Ocauçu,4289
SP,35,33809,Óleo,2496
SP,35,33908,Olímpia,54772
SP,35,34005,Onda Verde,4381
SP,35,34104,Oriente,6515
SP,35,34203,Orindiúva,7066
SP,35,34302,Orlândia,44028
SP,35,34401,Osasco,698418
SP,35,34500,Oscar Bressane,2603
SP,35,34609,Osvaldo Cruz,32879
SP,35,34708,Ourinhos,113542
SP,35,34757,Ouroeste,10361
SP,35,34807,Ouro Verde,8562
SP,35,34906,Pacaembu,14197
SP,35,35002,Palestina,12957
SP,35,35101,Palmares Paulista,13275
SP,35,35200,Palmeira d'Oeste,9283
SP,35,35309,Palmital,22221
SP,35,35408,Panorama,15777
SP,35,35507,Paraguaçu Paulista,45703
SP,35,35606,Paraibuna,18222
SP,35,35705,Paraíso,6454
SP,35,35804,Paranapanema,20197
SP,35,35903,Paranapuã,4078
SP,35,36000,Parapuã,10964
SP,35,36109,Pardinho,6435
SP,35,36208,Pariquera-Açu,19648
SP,35,36257,Parisi,2161
SP,35,36307,Patrocínio Paulista,14670
SP,35,36406,Paulicéia,7366
SP,35,36505,Paulínia,109424
SP,35,36570,Paulistânia,1833
SP,35,36604,Paulo de Faria,8945
SP,35,36703,Pederneiras,46687
SP,35,36802,Pedra Bela,6093
SP,35,36901,Pedranópolis,2494
SP,35,37008,Pedregulho,16744
SP,35,37107,Pedreira,47919
SP,35,37156,Pedrinhas Paulista,3093
SP,35,37206,Pedro de Toledo,11331
SP,35,37305,Penápolis,63407
SP,35,37404,Pereira Barreto,25669
SP,35,37503,Pereiras,8668
SP,35,37602,Peruíbe,68284
